,A,B,C,D,E,F,G,H,J,K
5.0,12142,12063,11845,12027,11420,11886,12085,12027,11836,11243
12.0,12328,12264,12108,12310,11700,12154,12364,12310,12094,11704
18.0,12331,12503,12358,12547,11919,12186,12596,12547,12097,11742
