,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,6104439,10329,591
21.0/F中層A,21.0,中層,A,6513411,11021,591
34.0/F高層A,34.0,高層,A,6752766,11426,591
7.0/F低層B,7.0,低層,B,5253336,10854,484
21.0/F中層B,21.0,中層,B,5484688,11332,484
34.0/F高層B,34.0,高層,B,5577132,11523,484
7.0/F低層C,7.0,低層,C,5164764,10671,484
21.0/F中層C,21.0,中層,C,5452260,11265,484
34.0/F高層C,34.0,高層,C,5563096,11494,484
7.0/F低層D,7.0,低層,D,6120987,10357,591
21.0/F中層D,21.0,中層,D,6369798,10778,591
34.0/F高層D,34.0,高層,D,6660570,11270,591
7.0/F低層E,7.0,低層,E,6174940,10466,590
21.0/F中層E,21.0,中層,E,6531890,11071,590
34.0/F高層E,34.0,高層,E,6790900,11510,590
7.0/F低層F,7.0,低層,F,4380684,10164,431
21.0/F中層F,21.0,中層,F,5380173,12483,431
34.0/F高層F,34.0,高層,F,5436634,12614,431
7.0/F低層G,7.0,低層,G,5279956,10909,484
21.0/F中層G,21.0,中層,G,5516632,11398,484
34.0/F高層G,34.0,高層,G,5629404,11631,484
7.0/F低層H,7.0,低層,H,5140080,10620,484
21.0/F中層H,21.0,中層,H,5398536,11154,484
34.0/F高層H,34.0,高層,H,5548576,11464,484
7.0/F低層J,7.0,低層,J,4802469,11247,427
21.0/F中層J,21.0,中層,J,4992911,11693,427
34.0/F高層J,34.0,高層,J,5149620,12060,427
7.0/F低層K,7.0,低層,K,6032160,10224,590
21.0/F中層K,21.0,中層,K,6488820,10998,590
34.0/F高層K,34.0,高層,K,6639270,11253,590
