,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層1,9.0,低層,1,1993011,5231,381,242,3,NTM
18.0/F中層1,18.0,中層,1,2053971,5391,381,256,3,NTM
28.0/F高層1,28.0,高層,1,2125599,5579,381,265,3,NTM
9.0/F低層10,9.0,低層,10,2251326,5082,443,215,3,NTM
18.0/F中層10,18.0,中層,10,2319991,5237,443,224,3,NTM
28.0/F高層10,28.0,高層,10,2400174,5418,443,230,3,NTM
9.0/F低層12,9.0,低層,12,2404630,4958,485,200,3,NTM
18.0/F中層12,18.0,中層,12,2476410,5106,485,209,3,NTM
28.0/F高層12,28.0,高層,12,2560315,5279,485,215,3,NTM
9.0/F低層14,9.0,低層,14,2279678,5146,443,255,3,NTM
18.0/F中層14,18.0,中層,14,2347457,5299,443,260,3,NTM
28.0/F高層14,28.0,高層,14,2425425,5475,443,261,3,NTM
9.0/F低層17,9.0,低層,17,1390488,5267,264,49,1,NTM
18.0/F中層17,18.0,中層,17,1444080,5470,264,58,1,NTM
28.0/F高層17,28.0,高層,17,1503216,5694,264,64,1,NTM
9.0/F低層19,9.0,低層,19,2251326,5082,443,215,3,NTM
18.0/F中層19,18.0,中層,19,2319991,5237,443,224,3,NTM
28.0/F高層19,28.0,高層,19,2400174,5418,443,230,3,NTM
9.0/F低層2,9.0,低層,2,2230948,5036,443,282,4,NTM
18.0/F中層2,18.0,中層,2,2301828,5196,443,305,4,NTM
28.0/F高層2,28.0,高層,2,2384226,5382,443,326,4,NTM
9.0/F低層20,9.0,低層,20,2246453,5071,443,249,3,NTM
18.0/F中層20,18.0,中層,20,2317333,5231,443,263,3,NTM
28.0/F高層20,28.0,高層,20,2400174,5418,443,274,3,NTM
9.0/F低層32,9.0,低層,32,2018157,5297,381,204,3,NTM
18.0/F中層32,18.0,中層,32,2079117,5457,381,213,3,NTM
28.0/F高層32,28.0,高層,32,2149983,5643,381,219,3,NTM
9.0/F低層5,9.0,低層,5,1390488,5267,264,49,1,NTM
18.0/F中層5,18.0,中層,5,1444080,5470,264,58,1,NTM
28.0/F高層5,28.0,高層,5,1503216,5694,264,64,1,NTM
