,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,3484620,12906,270
10.0/F中層A,10.0,中層,A,3157110,11693,270
16.0/F高層A,16.0,高層,A,3198690,11847,270
4.0/F低層B,4.0,低層,B,3408210,12623,270
10.0/F中層B,10.0,中層,B,3512700,13010,270
16.0/F高層B,16.0,高層,B,3611250,13375,270
4.0/F低層C,4.0,低層,C,3729610,12031,310
10.0/F中層C,10.0,中層,C,3773320,12172,310
16.0/F高層C,16.0,高層,C,3882130,12523,310
4.0/F低層D,4.0,低層,D,3370250,13481,250
10.0/F中層D,10.0,中層,D,3534500,14138,250
16.0/F高層D,16.0,高層,D,3651750,14607,250
4.0/F低層E,4.0,低層,E,3316250,13265,250
10.0/F中層E,10.0,中層,E,3367500,13470,250
16.0/F高層E,16.0,高層,E,3609250,14437,250
4.0/F低層F,4.0,低層,F,3779830,12193,310
10.0/F中層F,10.0,中層,F,3816410,12311,310
16.0/F高層F,16.0,高層,F,3926150,12665,310
