,A,B,C,D,E,F,G,H
6.0,9231930,7402500,7340400,9229518,9250020,7402500,7402500,9298260
14.0,9738450,7843950,7755750,9717948,9743274,7843950,7843950,9800559
23.0,10287180,8316000,8204850,7078854,7316244,8316000,8316000,10348083
