,A,B,C,D,E,F,G,H
5.0,15159,14984,15805,15356,15554,15159,15264,15309
10.0,15787,15608,16218,15993,16156,15787,15895,15938
14.0,16285,16109,16712,16497,16640,16285,16400,16439
