,A,B,C,D,E,F,G,H
10.0,5771890,8334961,8425828,6294700,5550204,5764927,5820320,5564739
20.0,6127383,8852333,8948883,6261450,5849910,6127450,6202240,5865162
30.0,6534403,9321278,9423656,6808650,6216496,6378099,6450400,6194077
