,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層1,8.0,低層,1,6747195,14829,455
14.0/F中層1,14.0,中層,1,7101185,15607,455
21.0/F高層1,21.0,高層,1,7327775,16105,455
8.0/F低層2,8.0,低層,2,6323099,14603,433
14.0/F中層2,14.0,中層,2,6654344,15368,433
21.0/F高層2,21.0,高層,2,7039281,16257,433
8.0/F低層3,8.0,低層,3,6323099,14603,433
14.0/F中層3,14.0,中層,3,6654344,15368,433
21.0/F高層3,21.0,高層,3,7039281,16257,433
8.0/F低層4,8.0,低層,4,6624800,14560,455
14.0/F中層4,14.0,中層,4,7978894,15169,526
21.0/F高層4,21.0,高層,4,7373730,16206,455
8.0/F低層A2,8.0,低層,A2,6319635,14595,433
14.0/F中層A2,14.0,中層,A2,6652612,15364,433
21.0/F高層A2,21.0,高層,A2,7040147,16259,433
8.0/F低層A3,8.0,低層,A3,6458628,14916,433
14.0/F中層A3,14.0,中層,A3,6659973,15381,433
21.0/F高層A3,21.0,高層,A3,7036683,16251,433
8.0/F低層A4,8.0,低層,A4,6669390,14658,455
14.0/F中層A4,14.0,中層,A4,7032025,15455,455
21.0/F高層A4,21.0,高層,A4,7248605,15931,455
