,1,2,3,4,5,6,7,8
4.0,8621466,8858427,9264843,8085906,8175250,7627354,8913078,8958158
10.0,8826273,9084903,9499106,8477514,8383179,8193143,9176814,9172468
17.0,9065331,9338640,9567833,8953704,8610235,8399221,9210780,9423728
