,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,448,281,388,452,452,184,382,450,283,450,384,452,452,187,383,450,287,281
18.0,448,281,388,452,452,184,382,450,283,450,384,452,452,187,383,450,287,281
30.0,448,281,388,452,452,184,382,450,283,450,384,452,452,187,383,450,287,281
