,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層1,5.0,低層,1,4394115,8877,495,172,2,NYL
11.0/F中層1,11.0,中層,1,4523805,9139,495,160,2,NYL
18.0/F高層1,18.0,高層,1,4675275,9445,495,146,2,NYL
5.0/F低層2,5.0,低層,2,4394115,8877,495,172,2,NYL
11.0/F中層2,11.0,中層,2,4523805,9139,495,160,2,NYL
18.0/F高層2,18.0,高層,2,4675275,9445,495,146,2,NYL
5.0/F低層3,5.0,低層,3,4259040,8873,480,246,3,NYL
11.0/F中層3,11.0,中層,3,4384800,9135,480,243,3,NYL
18.0/F高層3,18.0,高層,3,4532160,9442,480,240,3,NYL
5.0/F低層4,5.0,低層,4,3919450,9115,430,154,2,NYL
11.0/F中層4,11.0,中層,4,4035550,9385,430,142,2,NYL
18.0/F高層4,18.0,高層,4,4170570,9699,430,128,2,NYL
5.0/F低層A,5.0,低層,A,4394115,8877,495,172,2,NYL
11.0/F中層A,11.0,中層,A,4523805,9139,495,160,2,NYL
18.0/F高層A,18.0,高層,A,4675275,9445,495,146,2,NYL
5.0/F低層B,5.0,低層,B,4394610,8878,495,264,2,NYL
11.0/F中層B,11.0,中層,B,4523805,9139,495,240,2,NYL
18.0/F高層B,18.0,高層,B,4675275,9445,495,219,2,NYL
5.0/F低層C,5.0,低層,C,4287360,8932,480,168,2,NYL
11.0/F中層C,11.0,中層,C,4414080,9196,480,156,2,NYL
18.0/F高層C,18.0,高層,C,4561920,9504,480,142,2,NYL
5.0/F低層D,5.0,低層,D,3919450,9115,430,154,2,NYL
11.0/F中層D,11.0,中層,D,4035550,9385,430,142,2,NYL
18.0/F高層D,18.0,高層,D,4170570,9699,430,128,2,NYL
