,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,5733670,11822,485
16.0/F中層A,16.0,中層,A,6107605,12593,485
25.0/F高層A,25.0,高層,A,6085295,12547,485
6.0/F低層B,6.0,低層,B,5706184,11693,488
16.0/F中層B,16.0,中層,B,5730584,11743,488
25.0/F高層B,25.0,高層,B,5912120,12115,488
6.0/F低層C,6.0,低層,C,5039190,11505,438
16.0/F中層C,16.0,中層,C,5139492,11734,438
25.0/F高層C,25.0,高層,C,5244612,11974,438
6.0/F低層D,6.0,低層,D,5273082,12039,438
16.0/F中層D,16.0,中層,D,5449596,12442,438
25.0/F高層D,25.0,高層,D,5605962,12799,438
6.0/F低層E,6.0,低層,E,4761221,11993,397
16.0/F中層E,16.0,中層,E,4386453,11049,397
25.0/F高層E,25.0,高層,E,5097480,12840,397
6.0/F低層F,6.0,低層,F,4894216,12328,397
16.0/F中層F,16.0,中層,F,5039121,12693,397
25.0/F高層F,25.0,高層,F,5000612,12596,397
6.0/F低層G,6.0,低層,G,4790996,12068,397
16.0/F中層G,16.0,中層,G,4901362,12346,397
25.0/F高層G,25.0,高層,G,5105023,12859,397
6.0/F低層H,6.0,低層,H,4826726,12158,397
16.0/F中層H,16.0,中層,H,5107008,12864,397
25.0/F高層H,25.0,高層,H,5324167,13411,397
