,1,2,3,4,5,6,7,8
7.0,17626,17311,17230,16851,16474,17421,15868,17045
14.0,17293,17280,17937,17714,17250,17974,16678,17760
21.0,18050,18038,18697,18479,18002,18050,17228,18523
