,A,B,C,D,E,F,G,H,J,K
7.0,11922,11718,11935,12157,12729,12247,11622,12001,12237,12203
18.0,12680,12422,12590,12721,13496,13215,12638,12754,13174,13135
28.0,13411,13195,13397,13453,14165,13665,13285,13470,13822,13814
