,1,10,11,12,13,2,3,4,5,6,9
6.0,382,434,419,385,389,382,395,369,370,376,370
14.0,382,434,419,385,389,382,395,369,370,376,370
22.0,382,434,419,385,389,382,395,369,370,376,370
