,A,B,C,D,E,F,G,H,J,K
7.0,4500276,3191916,3326184,3353560,3409504,3357612,3214458,3321812,2066526,2009502
16.0,4618774,3276572,3632364,3661770,3723968,3666092,3299772,3410340,2121768,2062665
25.0,4792880,3400189,3731994,3762220,3829616,3766348,3389906,3503395,2179386,2118798
