,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,5424046,14162,383,352,3,KSPK
19.0/F中層1,19.0,中層,1,5944160,15520,383,353,3,KSPK
31.0/F高層1,31.0,高層,1,6163236,16092,383,322,3,KSPK
7.0/F低層10,7.0,低層,10,5822568,13668,426,353,4,KSPK
19.0/F中層10,19.0,中層,10,6369126,14951,426,364,4,KSPK
31.0/F高層10,31.0,高層,10,6148458,14433,426,351,4,KSPK
7.0/F低層11,7.0,低層,11,5872410,13785,426,329,3,KSPK
19.0/F中層11,19.0,中層,11,6297984,14784,426,338,3,KSPK
31.0/F高層11,31.0,高層,11,6640062,15587,426,320,3,KSPK
7.0/F低層12,7.0,低層,12,4469640,13146,340,320,3,KSPK
19.0/F中層12,19.0,中層,12,4879680,14352,340,325,3,KSPK
31.0/F高層12,31.0,高層,12,5277820,15523,340,379,4,KSPK
7.0/F低層13,7.0,低層,13,5086240,13280,383,362,4,KSPK
19.0/F中層13,19.0,中層,13,5549287,14489,383,373,4,KSPK
31.0/F高層13,31.0,高層,13,5569969,14543,383,404,4,KSPK
7.0/F低層14,7.0,低層,14,5727144,13444,426,398,4,KSPK
19.0/F中層14,19.0,中層,14,6003192,14092,426,326,3,KSPK
31.0/F高層14,31.0,高層,14,6310764,14814,426,345,3,KSPK
7.0/F低層15,7.0,低層,15,5922252,13902,426,398,4,KSPK
19.0/F中層15,19.0,中層,15,6459438,15163,426,331,3,KSPK
31.0/F高層15,31.0,高層,15,5957184,13984,426,362,3,KSPK
7.0/F低層16,7.0,低層,16,4855515,13755,353,334,3,KSPK
19.0/F中層16,19.0,中層,16,5370895,15215,353,321,3,KSPK
31.0/F高層16,31.0,高層,16,5633880,15960,353,366,4,KSPK
7.0/F低層2,7.0,低層,2,5853240,13740,426,355,3,KSPK
19.0/F中層2,19.0,中層,2,6450066,15141,426,370,3,KSPK
31.0/F高層2,31.0,高層,2,6605982,15507,426,341,3,KSPK
7.0/F低層3,7.0,低層,3,5518404,12954,426,371,4,KSPK
19.0/F中層3,19.0,中層,3,5827680,13680,426,387,4,KSPK
31.0/F高層3,31.0,高層,3,6092652,14302,426,395,4,KSPK
7.0/F低層4,7.0,低層,4,5047300,14845,340,341,3,KSPK
19.0/F中層4,19.0,中層,4,5553220,16333,340,365,3,KSPK
31.0/F高層4,31.0,高層,4,5838480,17172,340,343,3,KSPK
7.0/F低層5,7.0,低層,5,5143690,13430,383,328,3,KSPK
19.0/F中層5,19.0,中層,5,5807429,15163,383,326,3,KSPK
31.0/F高層5,31.0,高層,5,5874454,15338,383,360,3,KSPK
7.0/F低層6,7.0,低層,6,5500512,12912,426,394,4,KSPK
19.0/F中層6,19.0,中層,6,5825976,13676,426,392,4,KSPK
31.0/F高層6,31.0,高層,6,6002340,14090,426,379,4,KSPK
7.0/F低層7,7.0,低層,7,5822568,13668,426,353,4,KSPK
19.0/F中層7,19.0,中層,7,6369126,14951,426,364,4,KSPK
31.0/F高層7,31.0,高層,7,6148458,14433,426,351,4,KSPK
7.0/F低層8,7.0,低層,8,4838571,13707,353,365,4,KSPK
19.0/F中層8,19.0,中層,8,5266760,14920,353,399,4,KSPK
31.0/F高層8,31.0,高層,8,5455615,15455,353,392,4,KSPK
7.0/F低層9,7.0,低層,9,5080495,13265,383,360,4,KSPK
19.0/F中層9,19.0,中層,9,5535499,14453,383,372,4,KSPK
31.0/F高層9,31.0,高層,9,5656527,14769,383,372,4,KSPK
