,13,14,15,17,18,19,20,21,22,4,5,6,9
9.0,490,381,381,381,381,381,490,490,381,490,490,381,381
20.0,490,381,381,381,381,381,490,490,381,490,490,381,381
30.0,490,381,381,381,381,381,490,490,381,490,490,381,381
