,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
6.0,4261257,4353700,4640172,4093713,4252545,4480174,4664700,3913702,4402162,4664700,4030884,4042005,4321392,4675650,4117178,4097544
17.0,4062696,4441168,4738284,4129164,4266702,4567248,4754490,3997188,4493964,4754490,4117581,4195191,4317452,4775514,4322344,4195554
28.0,4211163,4542820,4878882,4122144,4395204,4651958,4890708,4171596,4651958,4890708,4189185,4343658,4520756,4965168,4396028,4271784
