,A,B,C,D,E,F,G,H,J,K
7.0,5291624,5192978,5365752,5291624,4134424,4243629,5172596,5072496,4237558,4156048
20.0,6192736,5245212,5925976,6192736,4462600,4838587,6053476,5504928,4926383,4638136
33.0,6596280,5532786,6325480,6596280,4748376,5045935,6448156,6037460,5255618,4937904
