,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,4393311,4501134,4474845,5818750,5784450,4542282,4524375,4414266,4439412,4408932,4444746,4351401,5862850,5862850,4461129,4506087,4103751,4777740,5862850,5862850,4395597,4439412,4352544,4426077
18.0,4490085,4541520,4456176,5936840,6026020,4639056,4565904,4512945,4543806,4604385,4472178,4412361,5878040,5878040,4495800,4459224,4246245,4459224,5878040,6062280,4427220,4459224,4581525,4678680
28.0,4647438,4603623,4650486,5849130,6266120,4798314,4542282,4786503,4542282,4616196,4615053,4525137,5850600,5850600,4715256,4542282,4442841,4542282,5850600,5996620,4674108,4778502,4745736,4451985
