,A,B,C,D,E,F,G,H
5.0,14742,12967,14048,14258,14394,14567,14567,14619
13.0,15492,13587,14760,14918,15030,15139,15139,14901
21.0,15988,14275,14779,14754,15629,14400,14400,15516
