,A,B,C,D,E,F,G,H,J,K
8.0,4642732,5056348,5896320,5979792,5084420,4594029,5931248,5567168,5931248,5810480
20.0,4743155,5102328,6097600,6201200,5191384,4753499,6147920,6143776,6147920,5962624
33.0,4769446,5125560,5887440,6209488,5223812,4781083,6175152,5894544,6175152,6082800
