,1,10,11,12,2,3,4,5,6,8,9
4.0,4273860,3997825,4072250,5142075,4072250,3602685,3665670,4034225,4608448,4089475,3998400
8.0,4384605,4160000,4177875,5275525,4177875,3729225,3740340,4138225,4726868,4195100,4108800
11.0,4467060,4180475,4256525,5375825,4256525,3800190,3812730,4249375,4816256,4273750,4186240
