,1,10,11,111,114,12,13,14,15,16,2,3,4,5,6,7,8,9
3.0,14280,15101,13913,13913,13913,13895,14187,14659,14112,14028,13915,13913,13791,14451,13913,13913,14247,15111
6.0,14536,15871,14354,14354,14354,14331,14331,14853,13957,14275,14073,14354,13772,14622,14354,14354,14258,14754
9.0,14450,15122,14463,14463,14463,14528,14474,14756,13993,14441,14438,14463,14510,14543,14463,14463,14395,14668
