,1,10,12,13,14,15,16,2,3,4,5,6,7,8,9
5.0,8541,8389,8188,8188,7843,7833,8528,8424,8469,8188,8188,7833,7833,8528,8528
12.0,8899,8751,8544,8544,8177,8177,8899,8789,8839,8544,8544,8177,8177,8899,8899
18.0,9220,9064,8853,8853,8476,8476,9220,9106,9159,8853,8853,8476,8476,9220,9220
