,A,B,C,D,E,F,G,H
8.0,18692,16352,18894,18941,17516,16881,16325,17309
22.0,20378,18337,20618,20482,19944,17620,18153,19222
37.0,20934,21914,22292,21787,20585,19702,20367,20632
