,1,11,12,13,15,16,2,3,5,6,7,8,9
3.0,640,530,427,536,530,640,431,431,535,431,535,431,535
6.0,640,530,427,536,530,640,431,431,535,431,535,431,535
9.0,640,530,427,536,530,640,431,431,535,431,535,431,535
