,1,2,3,4,5,6,7,8
7.0,19067,15450,18305,18305,17958,18244,15774,16575
14.0,19938,15942,18654,16693,18661,18922,16624,16753
21.0,20821,16650,17378,17489,19493,18256,17084,17583
