,A,B,C,D,E,F,G,H
9.0,9587,9923,10152,9247,9600,10139,10675,10569
18.0,10392,10705,10645,9597,10143,10771,11058,10253
27.0,10755,11083,10902,10167,10456,10393,11743,10551
