,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,12651093,17073,741,146,2,HSW
6.0/F中層A,6.0,中層,A,12894141,17401,741,146,2,HSW
8.0/F高層A,8.0,高層,A,13055679,17619,741,146,2,HSW
3.0/F低層B,3.0,低層,B,9645075,14289,675,201,2,HSW
6.0/F中層B,6.0,中層,B,9854325,14599,675,201,2,HSW
8.0/F高層B,8.0,高層,B,10098000,14960,675,260,2,HSW
3.0/F低層C,3.0,低層,C,12185004,16444,741,270,3,HSW
6.0/F中層C,6.0,中層,C,12399894,16734,741,273,3,HSW
8.0/F高層C,8.0,高層,C,12543648,16928,741,275,3,HSW
3.0/F低層D,3.0,低層,D,14052379,16951,829,181,2,HSW
6.0/F中層D,6.0,中層,D,14316830,17270,829,183,2,HSW
8.0/F高層D,8.0,高層,D,14492578,17482,829,184,2,HSW
