,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,10907691,18519,589,345,4,HQB
16.0/F中層A,16.0,中層,A,11266981,19129,589,337,4,HQB
25.0/F高層A,25.0,高層,A,11867172,20148,589,347,4,HQB
7.0/F低層B,7.0,低層,B,12861996,18014,714,355,4,HQB
16.0/F中層B,16.0,中層,B,13370364,18726,714,343,4,HQB
25.0/F高層B,25.0,高層,B,13820184,19356,714,326,4,HQB
7.0/F低層C,7.0,低層,C,13119036,18374,714,363,3,HQB
16.0/F中層C,16.0,中層,C,13690950,19175,714,336,3,HQB
25.0/F高層C,25.0,高層,C,14344260,20090,714,372,4,HQB
7.0/F低層D,7.0,低層,D,10881775,18475,589,310,4,HQB
16.0/F中層D,16.0,中層,D,11208081,19029,589,368,5,HQB
25.0/F高層D,25.0,高層,D,11812395,20055,589,304,4,HQB
7.0/F低層E,7.0,低層,E,10881775,18475,589,310,4,HQB
16.0/F中層E,16.0,中層,E,11208081,19029,589,368,5,HQB
25.0/F高層E,25.0,高層,E,11812395,20055,589,304,4,HQB
7.0/F低層F,7.0,低層,F,9579418,18637,514,350,4,HQB
16.0/F中層F,16.0,中層,F,9858006,19179,514,332,4,HQB
25.0/F高層F,25.0,高層,F,9936134,19331,514,333,3,HQB
7.0/F低層G,7.0,低層,G,9990104,19436,514,393,3,HQB
16.0/F中層G,16.0,中層,G,9619510,18715,514,385,4,HQB
25.0/F高層G,25.0,高層,G,9805578,19077,514,349,3,HQB
7.0/F低層H,7.0,低層,H,10635573,18057,589,346,4,HQB
16.0/F中層H,16.0,中層,H,11220450,19050,589,362,4,HQB
25.0/F高層H,25.0,高層,H,11750550,19950,589,354,3,HQB
