,A,B,C,D,E,F,G,H,J,K
9.0,11413,10899,11683,11625,12520,11708,11671,11647,12043,12846
24.0,11774,11695,11319,12425,12483,11865,11507,12068,12238,12362
38.0,13938,12401,12085,13288,14228,12651,12506,12622,12963,15078
