,1,11,12,13,14,15,16,17,18,19,2,9
7.0,455,426,415,415,424,381,371,371,381,392,455,283
18.0,455,426,415,415,424,381,371,371,381,392,455,283
29.0,455,426,415,415,424,381,371,371,381,392,455,283
