,A,B,C,D,E,F,G,H
7.0,4802670,4777266,5979220,5931660,4777266,4967796,5979220,5986760
14.0,4909104,4923120,6164240,6117260,4923120,5122410,6164240,6145100
22.0,5128104,5111022,6404360,6355060,5111022,5300676,6404360,6381160
