,11,13,14,15,17,18,20,3,5,7,9
8.0,443,445,443,443,485,443,489,453,489,442,485
19.0,443,445,443,443,485,443,489,453,489,442,485
29.0,443,445,443,443,485,443,489,453,489,442,485
