,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,19875108,17714,1122,349,4,KSPK
26.0/F中層A,26.0,中層,A,21280974,18967,1122,341,4,KSPK
37.0/F高層A,37.0,高層,A,22554444,20102,1122,304,4,KSPK
15.0/F低層B,15.0,低層,B,11973650,18421,650,327,3,KSPK
26.0/F中層B,26.0,中層,B,12499500,19230,650,348,4,KSPK
37.0/F高層B,37.0,高層,B,13260650,20401,650,311,4,KSPK
15.0/F低層C,15.0,低層,C,14273048,18682,764,317,4,KSPK
26.0/F中層C,26.0,中層,C,15144772,19823,764,336,4,KSPK
37.0/F高層C,37.0,高層,C,16059645,20993,765,336,4,KSPK
15.0/F低層D,15.0,低層,D,17589195,18265,963,368,4,KSPK
26.0/F中層D,26.0,中層,D,19263852,20004,963,360,4,KSPK
37.0/F高層D,37.0,高層,D,20629932,21094,978,320,4,KSPK
