,A,B,C,D,E,F,G,H
4.0,3672480,4750812,4773951,4060098,4081672,4803786,4695911,3632720
8.0,3769080,4876300,4899960,4167646,4189864,4784130,4820035,3729320
13.0,3886960,5031114,5033340,4299988,4322206,5088096,4973144,3820880
