,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,6666272,20324,328,322,4,HSW
18.0/F中層A,18.0,中層,A,7074304,21568,328,349,4,HSW
27.0/F高層A,27.0,高層,A,7487584,22828,328,368,4,HSW
8.0/F低層B,8.0,低層,B,5373473,20747,259,402,3,HSW
18.0/F中層B,18.0,中層,B,5682201,21939,259,397,3,HSW
27.0/F高層B,27.0,高層,B,5989116,23124,259,371,3,HSW
8.0/F低層C,8.0,低層,C,5530945,21355,259,325,3,HSW
18.0/F中層C,18.0,中層,C,5743066,22174,259,408,4,HSW
27.0/F高層C,27.0,高層,C,6051276,23364,259,397,4,HSW
8.0/F低層D,8.0,低層,D,7088408,21611,328,328,3,HSW
18.0/F中層D,18.0,中層,D,6825680,20810,328,349,4,HSW
27.0/F高層D,27.0,高層,D,7366552,22459,328,362,4,HSW
