,A,B,C,D,E,F,G,H
11.0,17027,13396,16946,12994,12908,16737,15676,17034
22.0,16610,17462,16190,13746,13649,16546,16216,16476
32.0,16689,14871,16822,14494,14386,17250,16537,16684
