,A,B,C,D,E,F,G,H
11.0,14270,12775,12636,13193,12668,12780,12856,14088
24.0,14413,13274,13121,13054,13126,12968,12944,14250
36.0,14973,13543,13517,13452,13350,13563,13494,14496
