,A,B,C,D,E,F,G,H
8.0,12671,12124,12972,12477,11818,12134,11993,12202
18.0,12904,12553,12953,12914,12517,12327,12446,12526
27.0,13500,13285,13575,13180,12939,12772,12965,12897
