,A,B,C,D,E,F,G,H,J,K
7.0,17503,16203,15454,16222,17514,17642,18150,15683,15522,15868
18.0,19096,17478,17234,16660,19023,18024,19029,17423,16100,16361
29.0,20567,18187,17701,16646,20461,19386,20182,17713,17487,19743
