,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,4441896,5052006,4285130,3900743,3815042,3731161,3820792,4425100,4558585,4802591,4310922,3860318,3798709,3828153,4833372,4322386
20.0,5234538,5233899,4963458,4115755,4001265,3933072,4059198,5278050,4958085,5010621,4745985,4047275,3441867,4044220,5074938,4891545
33.0,5308828,5540832,5354493,4283990,4415960,4086618,4316658,5611534,5281254,5373324,4397940,4397940,3624834,3759876,5353496,5191192
