,A,B,C,D,E,F,G,H
4.0,13357,12386,12490,12973,12805,12175,12664,13028
10.0,14292,12941,13502,13512,13375,12913,12696,13716
15.0,14161,13210,13637,13528,13654,13183,12980,13749
