,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,15069135,16469,915,51,1,HPFL
13.0/F中層A,13.0,中層,A,16004265,17491,915,53,1,HPFL
21.0/F高層A,21.0,高層,A,16939395,18513,915,45,1,HPFL
5.0/F低層B,5.0,低層,B,15069135,16469,915,51,1,HPFL
13.0/F中層B,13.0,中層,B,16004265,17491,915,53,1,HPFL
21.0/F高層B,21.0,高層,B,16939395,18513,915,45,1,HPFL
5.0/F低層C,5.0,低層,C,25992540,18945,1372,122,1,HPFL
13.0/F中層C,13.0,中層,C,27606012,20121,1372,125,1,HPFL
21.0/F高層C,21.0,高層,C,29218112,21296,1372,113,1,HPFL
5.0/F低層D,5.0,低層,D,25992540,18945,1372,81,1,HPFL
13.0/F中層D,13.0,中層,D,27606012,20121,1372,83,1,HPFL
21.0/F高層D,21.0,高層,D,29218112,21296,1372,75,1,HPFL
