,A,B,C,D,E,F,G,H
5.0,6300833,6382189,7213800,7228650,6339619,6332997,7255050,7105450
14.0,6572808,6761535,7580100,7509150,6165082,6690033,7532250,7509700
23.0,6993357,6902489,7878750,7797900,6358539,6779982,8108324,7808350
