,A,B,C,D,E,F,G
4.0,15781832,15578750,11501136,11727786,8593578,11655960,12239634
7.0,16059552,15852730,11849526,11943365,8988336,11982809,13123110
10.0,16328888,16119500,12334428,12419946,9047140,12128863,12867327
