,10,11,12,2,3,4,5,6,7,8,9
10.0,6387120,6237000,6414480,7937829,7932125,7937829,9336709,6144028,7318272,6520384,6201882
14.0,6541020,6395025,6579621,8138895,8131052,8138895,9603059,6299645,7504848,6686848,6275790
19.0,6404363,6599775,6550509,8400566,8386306,8400566,8613180,6550533,7900670,6804130,6477155
