,A,B,C,D,E,F,G,H
6.0,6408018,6879824,6988884,6236298,6422328,6372828,6879824,6408018
14.0,6689448,7300104,7297444,6501987,6700419,6694688,7300104,6689448
21.0,6937011,7570360,7569296,6732855,6944643,7570360,7570360,6937011
