,10,11,12,13,14,18,2,4,6,7,9
13.0,6228,7161,6475,6475,7018,6475,6507,6529,6398,6398,6460
22.0,6454,6845,6710,6710,7190,6710,6753,6773,6629,6629,6484
30.0,6668,7071,6931,6931,7417,6931,6974,6996,6849,6849,6847
