,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,3347100,7438,450
4.0/F中層1,4.0,中層,1,3363750,7475,450
4.0/F高層1,4.0,高層,1,3363750,7475,450
3.0/F低層2,3.0,低層,2,3910500,7110,550
4.0/F中層2,4.0,中層,2,3930300,7146,550
4.0/F高層2,4.0,高層,2,3930300,7146,550
3.0/F低層3,3.0,低層,3,3406300,7405,460
4.0/F中層3,4.0,中層,3,3423320,7442,460
4.0/F高層3,4.0,高層,3,3423320,7442,460
3.0/F低層4,3.0,低層,4,4286970,7521,570
4.0/F中層4,4.0,中層,4,4308060,7558,570
4.0/F高層4,4.0,高層,4,4308060,7558,570
3.0/F低層5,3.0,低層,5,3250360,7066,460
4.0/F中層5,4.0,中層,5,3274740,7119,460
4.0/F高層5,4.0,高層,5,3274740,7119,460
