,12,31,33,34,35,48,7
7.0,2630700,2182995,2248215,2260285,2222655,2292258,2305800
10.0,2650950,2199398,2265610,2278745,2240050,2310192,2323368
16.0,2691450,2233600,2301110,2315310,2274485,2346060,2358870
