,A,B,C,D,E,F,G,H
9.0,6241262,5744485,5804525,6200993,6726576,5868720,5663196,6851448
22.0,6663636,6011652,5970676,6655390,7443249,6295726,6110152,7349155
35.0,6876296,6393832,6415896,6888882,7605587,6324094,6240566,7762755
