,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,4283601,9583,447,312,4,NTM
15.0/F中層1,15.0,中層,1,4438710,9930,447,327,4,NTM
24.0/F高層1,24.0,高層,1,4604547,10301,447,327,4,NTM
6.0/F低層2,6.0,低層,2,4322499,10029,431,389,4,NTM
15.0/F中層2,15.0,中層,2,4500071,10441,431,398,4,NTM
24.0/F高層2,24.0,高層,2,4636267,10757,431,330,3,NTM
6.0/F低層3,6.0,低層,3,4428561,9483,467,313,4,NTM
15.0/F中層3,15.0,中層,3,4585006,9818,467,323,4,NTM
24.0/F高層3,24.0,高層,3,4712964,10092,467,325,3,NTM
6.0/F低層4,6.0,低層,4,4542132,9404,483,370,4,NTM
15.0/F中層4,15.0,中層,4,4671093,9671,483,378,4,NTM
24.0/F高層4,24.0,高層,4,4885545,10115,483,371,4,NTM
6.0/F低層5,6.0,低層,5,4283601,9583,447,312,4,NTM
15.0/F中層5,15.0,中層,5,4438710,9930,447,327,4,NTM
24.0/F高層5,24.0,高層,5,4604547,10301,447,327,4,NTM
6.0/F低層6,6.0,低層,6,4188027,9717,431,335,3,NTM
15.0/F中層6,15.0,中層,6,4324223,10033,431,341,3,NTM
24.0/F高層6,24.0,高層,6,4485417,10407,431,323,3,NTM
6.0/F低層7,6.0,低層,7,4423424,9472,467,338,4,NTM
15.0/F中層7,15.0,中層,7,4583605,9815,467,340,4,NTM
24.0/F高層7,24.0,高層,7,4796557,10271,467,328,4,NTM
6.0/F低層8,6.0,低層,8,4506390,9330,483,401,4,NTM
15.0/F中層8,15.0,中層,8,4668195,9665,483,367,4,NTM
24.0/F高層8,24.0,高層,8,4895205,10135,483,343,4,NTM
