,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,10164420,16134,630
12.0/F中層1,12.0,中層,1,10564470,16769,630
20.0/F高層1,20.0,高層,1,11212740,17798,630
5.0/F低層2,5.0,低層,2,10104507,15813,639
12.0/F中層2,12.0,中層,2,10965618,16767,654
20.0/F高層2,20.0,高層,2,11342889,17751,639
5.0/F低層3,5.0,低層,3,10827110,15806,685
12.0/F中層3,12.0,中層,3,11415525,16665,685
20.0/F高層3,20.0,高層,3,11918315,17399,685
5.0/F低層4,5.0,低層,4,9872730,15671,630
12.0/F中層4,12.0,中層,4,10439100,16570,630
20.0/F高層4,20.0,高層,4,11086110,17597,630
5.0/F低層5,5.0,低層,5,11670510,15987,730
12.0/F中層5,12.0,中層,5,10749250,14725,730
20.0/F高層5,20.0,高層,5,11728180,16066,730
5.0/F低層6,5.0,低層,6,10937395,15967,685
12.0/F中層6,12.0,中層,6,11564855,16883,685
20.0/F高層6,20.0,高層,6,12279995,17927,685
