,subjFloor,floorLv,unitNo,price,npsf,nfa
18.0/F低層A,18.0,低層,A,7804320,17040,458
34.0/F中層A,34.0,中層,A,7808900,17050,458
50.0/F高層A,50.0,高層,A,8469199,17681,479
18.0/F低層B,18.0,低層,B,7544583,16437,459
34.0/F中層B,34.0,中層,B,7558353,16467,459
50.0/F高層B,50.0,高層,B,7473120,15569,480
18.0/F低層C,18.0,低層,C,7832604,16284,481
34.0/F中層C,34.0,中層,C,8314566,17286,481
50.0/F高層C,50.0,高層,C,8784984,18264,481
18.0/F低層D,18.0,低層,D,7816366,16882,463
34.0/F中層D,34.0,中層,D,8178895,17665,463
50.0/F高層D,50.0,高層,D,8284459,17893,463
18.0/F低層E,18.0,低層,E,8182920,16872,485
34.0/F中層E,34.0,中層,E,8394865,17309,485
50.0/F高層E,50.0,高層,E,9321704,17522,532
18.0/F低層F,18.0,低層,F,7900662,17101,462
34.0/F中層F,34.0,中層,F,8486016,18368,462
50.0/F高層F,50.0,高層,F,7999551,16359,489
18.0/F低層G,18.0,低層,G,8087822,17659,458
34.0/F中層G,34.0,中層,G,8140950,17775,458
50.0/F高層G,50.0,高層,G,7287238,15911,458
18.0/F低層G & H,18.0,低層,G & H,18499455,17145,1079
34.0/F中層G & H,34.0,中層,G & H,19693908,18252,1079
50.0/F高層G & H,50.0,高層,G & H,20864623,19337,1079
18.0/F低層GH,18.0,低層,GH,18499455,17145,1079
34.0/F中層GH,34.0,中層,GH,19693908,18252,1079
50.0/F高層GH,50.0,高層,GH,20864623,19337,1079
18.0/F低層H,18.0,低層,H,9994995,16095,621
34.0/F中層H,34.0,中層,H,10696725,17225,621
50.0/F高層H,50.0,高層,H,11258109,18129,621
