,A,B,C,D,E,F,G,H
8.0,4694415,4817752,5749404,5212332,5266200,5225196,4650255,4841385
17.0,5246070,4950867,6064974,5486898,5559660,6065778,5228820,5297475
26.0,5448585,5221478,5890789,5996634,5398802,6299742,5493090,5461695
