,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,10765880,14870,724,179,2,KHMT
9.0/F中層A,9.0,中層,A,11208244,15481,724,179,2,KHMT
15.0/F高層A,15.0,高層,A,11799210,16230,727,176,2,KHMT
4.0/F低層B,4.0,低層,B,10699200,14860,720,180,2,KHMT
9.0/F中層B,9.0,中層,B,11139120,15471,720,180,2,KHMT
15.0/F高層B,15.0,高層,B,11671920,16211,720,178,2,KHMT
4.0/F低層C,4.0,低層,C,10576467,14751,717,383,3,KHMT
9.0/F中層C,9.0,中層,C,11168709,15577,717,226,2,KHMT
15.0/F高層C,15.0,高層,C,11699289,16317,717,221,2,KHMT
4.0/F低層D,4.0,低層,D,10531235,14729,715,222,2,KHMT
9.0/F中層D,9.0,中層,D,11055600,15355,720,224,2,KHMT
15.0/F高層D,15.0,高層,D,11499345,16083,715,224,2,KHMT
