,10,11,12,13,14,15,2,20,22,6,7,8
9.0,2772918,2761107,3313870,3313870,2772918,2772918,2555367,3350620,2726817,2133600,2772918,2772918
18.0,2843022,2830830,3398150,3398150,2843022,2843022,2618232,3433920,2764155,2827020,2843022,2843022
28.0,2924556,2912364,3498600,3498600,2924556,2924556,2698623,3533390,2896743,2908935,2924556,2924556
