,A,B,C,D,E,F,G,H
11.0,16354,15406,15862,15691,15964,16190,15557,16073
26.0,16506,16144,16352,16102,16449,16135,15705,17181
39.0,16696,16447,16583,16670,17120,16821,16584,16825
