,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,22202565,18095,1227
22.0/F中層A,22.0,中層,A,23294595,18985,1227
33.0/F高層A,33.0,高層,A,24605031,20053,1227
10.0/F低層B,10.0,低層,B,17344080,16677,1040
22.0/F中層B,22.0,中層,B,18377840,17671,1040
33.0/F高層B,33.0,高層,B,19930560,19164,1040
10.0/F低層C,10.0,低層,C,10639495,14515,733
22.0/F中層C,22.0,中層,C,10990602,14994,733
33.0/F高層C,33.0,高層,C,11681821,15937,733
10.0/F低層D,10.0,低層,D,6812521,16259,419
22.0/F中層D,22.0,中層,D,7195906,17174,419
33.0/F高層D,33.0,高層,D,7496329,17891,419
10.0/F低層E,10.0,低層,E,9997695,13905,719
22.0/F中層E,22.0,中層,E,10564986,14694,719
33.0/F高層E,33.0,高層,E,11360200,15800,719
