,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,3694470,9473,390
3.0/F中層A,3.0,中層,A,3713970,9523,390
4.0/F高層A,4.0,高層,A,3733470,9573,390
2.0/F低層B,2.0,低層,B,3764800,9412,400
3.0/F中層B,3.0,中層,B,3784800,9462,400
4.0/F高層B,4.0,高層,B,3804800,9512,400
2.0/F低層C,2.0,低層,C,3768000,9420,400
3.0/F中層C,3.0,中層,C,3787600,9469,400
4.0/F高層C,4.0,高層,C,3808400,9521,400
2.0/F低層D,2.0,低層,D,3615300,9270,390
3.0/F中層D,3.0,中層,D,3713970,9523,390
4.0/F高層D,4.0,高層,D,3733470,9573,390
2.0/F低層E,2.0,低層,E,3694470,9473,390
3.0/F中層E,3.0,中層,E,3713970,9523,390
4.0/F高層E,4.0,高層,E,3733470,9573,390
2.0/F低層F,2.0,低層,F,3764800,9412,400
3.0/F中層F,3.0,中層,F,3784800,9462,400
4.0/F高層F,4.0,高層,F,3804800,9512,400
2.0/F低層G,2.0,低層,G,3832000,9580,400
3.0/F中層G,3.0,中層,G,3782000,9455,400
4.0/F高層G,4.0,高層,G,3799600,9499,400
2.0/F低層H,2.0,低層,H,3806400,9760,390
3.0/F中層H,3.0,中層,H,3713970,9523,390
4.0/F高層H,4.0,高層,H,3733470,9573,390
