,A,B,C,D,E,F,G,H
10.0,11553164,10483622,8535417,8327095,8283009,9653997,13736200,13400398
20.0,12184844,11133410,9147378,10170900,10357740,10277904,14325348,14009578
31.0,12625704,11716216,9820155,10791900,10945800,10893666,15242418,14945997
